MANDT	FKNUM	FKPOS	FKPTY	BUKRS	NETWR	MWSBP	WAERS	MWSKZ	PRSDT	BUDAT	EXTI1	EXTI2	TPLST	VSART	KALSM	KNUMV	WERKS	EKORG	EKGRP	EBELN	EBELP	LBLNI	PARVW	TDLNR	RECHS	KURST	KOSTY	REFTY	REBEL	REPOS	POSTX	KNTTP	BKLAS	STBER	DTBER	UZBER	STFRE	DTFRE	UZFRE	STABR	DTABR	UZABR	ERNAM	ERDAT	ERZET	AENAM	AEDAT	AEZET	LOGSYS	KSTAU	TRFZNA	TRFZNZ	TXJCD	BASWR	SLAND1_A	SLAND1_Z	FKSTO	KZWI1	KZWI2	KZWI3	KZWI4	KZWI5	KZWI6
700	2100134788	000001	Z007	1000	5,494.80	0.00	INR		31.03.2024	31.03.2024	2100134924		1040	01	ZSCL01	0002350939					00000		SP	0013000913			B	8	2100134924	000001	2100134924 RHIHRLYSIDING	K	3101	C	31.03.2024	10:20:41			00:00:00			00:00:00	SCLADMIN	31.03.2024	10:20:41			00:00:00		C				0.00	IN	IN		5,494.80	0.00	5,494.80	0.00	0.00	0.00
700	2100134803	000001	Z007	1000	5,577.60	0.00	INR		31.03.2024	31.03.2024	2100134939		1040	01	ZSCL01	0002351331					00000		SP	0013000913			B	8	2100134939	000001	2100134939 RHIHRLYSIDING	K	3101	C	31.03.2024	10:32:37			00:00:00			00:00:00	SCLADMIN	31.03.2024	10:32:37			00:00:00		C				0.00	IN	IN		5,577.60	0.00	5,577.60	0.00	0.00	0.00
700	2100134829	000001	Z007	1000	5,446.80	0.00	INR		31.03.2024	31.03.2024	2100134965		1040	01	ZSCL01	0002351902					00000		SP	0013000913			B	8	2100134965	000001	2100134965 RHIHRLYSIDING	K	3101	C	31.03.2024	10:48:31			00:00:00			00:00:00	SCLADMIN	31.03.2024	10:48:31			00:00:00		C				0.00	IN	IN		5,446.80	0.00	5,446.80	0.00	0.00	0.00
700	2100134845	000001	Z007	1000	5,408.40	0.00	INR		31.03.2024	31.03.2024	2100134981		1040	01	ZSCL01	0002352719					00000		SP	0013000913			B	8	2100134981	000001	2100134981 RHIHRLYSIDING	K	3101	C	31.03.2024	11:02:21			00:00:00			00:00:00	SCLADMIN	31.03.2024	11:02:21			00:00:00		C				0.00	IN	IN		5,408.40	0.00	5,408.40	0.00	0.00	0.00
700	2100134849	000001	Z007	1000	5,539.20	0.00	INR		31.03.2024	31.03.2024	2100134985		1040	01	ZSCL01	0002353098					00000		SP	0013000913			B	8	2100134985	000001	2100134985 RHIHRLYSIDING	K	3101	C	31.03.2024	11:06:48			00:00:00			00:00:00	SCLADMIN	31.03.2024	11:06:48			00:00:00		C				0.00	IN	IN		5,539.20	0.00	5,539.20	0.00	0.00	0.00
700	2100134857	000001	Z007	1000	5,253.60	0.00	INR		31.03.2024	31.03.2024	2100134993		1040	01	ZSCL01	0002353695					00000		SP	0013000913			B	8	2100134993	000001	2100134993 RHIHRLYSIDING	K	3101	C	31.03.2024	11:12:36			00:00:00			00:00:00	SCLADMIN	31.03.2024	11:12:36			00:00:00		C				0.00	IN	IN		5,253.60	0.00	5,253.60	0.00	0.00	0.00
700	2100134908	000001	Z007	1000	5,514.00	0.00	INR		31.03.2024	31.03.2024	2100135044		1040	01	ZSCL01	0002355276					00000		SP	0013000913			B	8	2100135044	000001	2100135044 RHIHRLYSIDING	K	3101	C	31.03.2024	11:37:06			00:00:00			00:00:00	SCLADMIN	31.03.2024	11:37:06			00:00:00		C				0.00	IN	IN		5,514.00	0.00	5,514.00	0.00	0.00	0.00
700	2100134916	000001	Z007	1000	5,586.00	0.00	INR		31.03.2024	31.03.2024	2100135052		1040	01	ZSCL01	0002355725					00000		SP	0013000913			B	8	2100135052	000001	2100135052 RHIHRLYSIDING	K	3101	C	31.03.2024	11:45:51			00:00:00			00:00:00	SCLADMIN	31.03.2024	11:45:51			00:00:00		C				0.00	IN	IN		5,586.00	0.00	5,586.00	0.00	0.00	0.00
700	2100134941	000001	Z007	1000	5,547.60	0.00	INR		31.03.2024	31.03.2024	2100135077		1040	01	ZSCL01	0002356689					00000		SP	0013000913			B	8	2100135077	000001	2100135077 RHIHRLYSIDING	K	3101	C	31.03.2024	12:00:45			00:00:00			00:00:00	SCLADMIN	31.03.2024	12:00:45			00:00:00		C				0.00	IN	IN		5,547.60	0.00	5,547.60	0.00	0.00	0.00
700	2100134967	000001	Z007	1000	5,516.40	0.00	INR		31.03.2024	31.03.2024	2100135103		1040	01	ZSCL01	0002357459					00000		SP	0013000913			B	8	2100135103	000001	2100135103 RHIHRLYSIDING	K	3101	C	31.03.2024	12:14:10			00:00:00			00:00:00	SCLADMIN	31.03.2024	12:14:10			00:00:00		C				0.00	IN	IN		5,516.40	0.00	5,516.40	0.00	0.00	0.00
700	2100135007	000001	Z007	1000	5,540.40	0.00	INR		31.03.2024	31.03.2024	2100135143		1040	01	ZSCL01	0002359294					00000		SP	0013000913			B	8	2100135143	000001	2100135143 RHIHRLYSIDING	K	3101	C	31.03.2024	12:45:04			00:00:00			00:00:00	SCLADMIN	31.03.2024	12:45:04			00:00:00		C				0.00	IN	IN		5,540.40	0.00	5,540.40	0.00	0.00	0.00
700	2100135008	000001	Z007	1000	5,571.60	0.00	INR		31.03.2024	31.03.2024	2100135144		1040	01	ZSCL01	0002359374					00000		SP	0013000913			B	8	2100135144	000001	2100135144 RHIHRLYSIDING	K	3101	C	31.03.2024	12:45:47			00:00:00			00:00:00	SCLADMIN	31.03.2024	12:45:47			00:00:00		C				0.00	IN	IN		5,571.60	0.00	5,571.60	0.00	0.00	0.00
700	2100135010	000001	Z007	1000	5,412.00	0.00	INR		31.03.2024	31.03.2024	2100135146		1040	01	ZSCL01	0002359399					00000		SP	0013000913			B	8	2100135146	000001	2100135146 RHIHRLYSIDING	K	3101	C	31.03.2024	12:46:42			00:00:00			00:00:00	SCLADMIN	31.03.2024	12:46:42			00:00:00		C				0.00	IN	IN		5,412.00	0.00	5,412.00	0.00	0.00	0.00
700	2100135015	000001	Z007	1000	5,226.00	0.00	INR		31.03.2024	31.03.2024	2100135151		1040	01	ZSCL01	0002359841					00000		SP	0013000913			B	8	2100135151	000001	2100135151 RHIHRLYSIDING	K	3101	C	31.03.2024	12:53:33			00:00:00			00:00:00	SCLADMIN	31.03.2024	12:53:33			00:00:00		C				0.00	IN	IN		5,226.00	0.00	5,226.00	0.00	0.00	0.00
700	2100135033	000001	Z007	1000	5,371.20	0.00	INR		31.03.2024	31.03.2024	2100135169		1040	01	ZSCL01	0002360571					00000		SP	0013000913			B	8	2100135169	000001	2100135169 RHIHRLYSIDING	K	3101	C	31.03.2024	13:01:02			00:00:00			00:00:00	SCLADMIN	31.03.2024	13:01:02			00:00:00		C				0.00	IN	IN		5,371.20	0.00	5,371.20	0.00	0.00	0.00
700	2100135036	000001	Z007	1000	5,656.80	0.00	INR		31.03.2024	31.03.2024	2100135172		1040	01	ZSCL01	0002360657					00000		SP	0013000913			B	8	2100135172	000001	2100135172 RHIHRLYSIDING	K	3101	C	31.03.2024	13:02:12			00:00:00			00:00:00	SCLADMIN	31.03.2024	13:02:12			00:00:00		C				0.00	IN	IN		5,656.80	0.00	5,656.80	0.00	0.00	0.00
700	2100135058	000001	Z007	1000	5,380.80	0.00	INR		31.03.2024	31.03.2024	2100135194		1040	01	ZSCL01	0002361600					00000		SP	0013000913			B	8	2100135194	000001	2100135194 RHIHRLYSIDING	K	3101	C	31.03.2024	13:12:17			00:00:00			00:00:00	SCLADMIN	31.03.2024	13:12:17			00:00:00		C				0.00	IN	IN		5,380.80	0.00	5,380.80	0.00	0.00	0.00
700	2100135155	000001	Z007	1000	5,604.00	0.00	INR		31.03.2024	31.03.2024	2100135281		1040	01	ZSCL01	0002366582					00000		SP	0013000913			B	8	2100135281	000001	2100135281 RHIHRLYSIDING	K	3101	C	31.03.2024	13:57:07			00:00:00			00:00:00	SCLADMIN	31.03.2024	13:57:07			00:00:00		C				0.00	IN	IN		5,604.00	0.00	5,604.00	0.00	0.00	0.00
700	2100135183	000001	Z007	1000	5,650.80	0.00	INR		31.03.2024	31.03.2024	2100135309		1040	01	ZSCL01	0002368904					00000		SP	0013000913			B	8	2100135309	000001	2100135309 RHIHRLYSIDING	K	3101	C	31.03.2024	14:22:10			00:00:00			00:00:00	SCLADMIN	31.03.2024	14:22:10			00:00:00		C				0.00	IN	IN		5,650.80	0.00	5,650.80	0.00	0.00	0.00
700	2100135185	000001	Z007	1000	5,422.80	0.00	INR		31.03.2024	31.03.2024	2100135311		1040	01	ZSCL01	0002369051					00000		SP	0013000913			B	8	2100135311	000001	2100135311 RHIHRLYSIDING	K	3101	C	31.03.2024	14:24:17			00:00:00			00:00:00	SCLADMIN	31.03.2024	14:24:17			00:00:00		C				0.00	IN	IN		5,422.80	0.00	5,422.80	0.00	0.00	0.00
700	2100135208	000001	Z007	1000	5,418.00	0.00	INR		31.03.2024	31.03.2024	2100135334		1040	01	ZSCL01	0002369912					00000		SP	0013000913			B	8	2100135334	000001	2100135334 RHIHRLYSIDING	K	3101	C	31.03.2024	14:34:21			00:00:00			00:00:00	SCLADMIN	31.03.2024	14:34:21			00:00:00		C				0.00	IN	IN		5,418.00	0.00	5,418.00	0.00	0.00	0.00
700	2100135253	000001	Z007	1000	5,479.20	0.00	INR		31.03.2024	31.03.2024	2100135379		1040	01	ZSCL01	0002371676					00000		SP	0013000913			B	8	2100135379	000001	2100135379 RHIHRLYSIDING	K	3101	C	31.03.2024	14:58:52			00:00:00			00:00:00	SCLADMIN	31.03.2024	14:58:52			00:00:00		C				0.00	IN	IN		5,479.20	0.00	5,479.20	0.00	0.00	0.00
700	2100135261	000001	Z007	1000	5,385.60	0.00	INR		31.03.2024	31.03.2024	2100135387		1040	01	ZSCL01	0002371920					00000		SP	0013000913			B	8	2100135387	000001	2100135387 RHIHRLYSIDING	K	3101	C	31.03.2024	15:03:18			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:03:18			00:00:00		C				0.00	IN	IN		5,385.60	0.00	5,385.60	0.00	0.00	0.00
700	2100135271	000001	Z007	1000	5,420.40	0.00	INR		31.03.2024	31.03.2024	2100135397		1040	01	ZSCL01	0002372327					00000		SP	0013000913			B	8	2100135397	000001	2100135397 RHIHRLYSIDING	K	3101	C	31.03.2024	15:06:32			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:06:32			00:00:00		C				0.00	IN	IN		5,420.40	0.00	5,420.40	0.00	0.00	0.00
700	2100135281	000001	Z007	1000	5,420.40	0.00	INR		31.03.2024	31.03.2024	2100135407		1040	01	ZSCL01	0002372636					00000		SP	0013000913			B	8	2100135407	000001	2100135407 RHIHRLYSIDING	K	3101	C	31.03.2024	15:11:35			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:11:35			00:00:00		C				0.00	IN	IN		5,420.40	0.00	5,420.40	0.00	0.00	0.00
700	2100135296	000001	Z007	1000	5,850.00	0.00	INR		31.03.2024	31.03.2024	2100135422		1040	01	ZSCL01	0002373672					00000		SP	0013000913			B	8	2100135422	000001	2100135422 RHIHRLYSIDING	K	3101	C	31.03.2024	15:22:22			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:22:22			00:00:00		C				0.00	IN	IN		5,850.00	0.00	5,850.00	0.00	0.00	0.00
700	2100135298	000001	Z007	1000	5,526.00	0.00	INR		31.03.2024	31.03.2024	2100135424		1040	01	ZSCL01	0002373856					00000		SP	0013000913			B	8	2100135424	000001	2100135424 RHIHRLYSIDING	K	3101	C	31.03.2024	15:24:17			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:24:17			00:00:00		C				0.00	IN	IN		5,526.00	0.00	5,526.00	0.00	0.00	0.00
700	2100135304	000001	Z007	1000	5,460.00	0.00	INR		31.03.2024	31.03.2024	2100135431		1040	01	ZSCL01	0002374043					00000		SP	0013000913			B	8	2100135431	000001	2100135431 RHIHRLYSIDING	K	3101	C	31.03.2024	15:25:39			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:25:39			00:00:00		C				0.00	IN	IN		5,460.00	0.00	5,460.00	0.00	0.00	0.00
700	2100135314	000001	Z007	1000	5,540.40	0.00	INR		31.03.2024	31.03.2024	2100135440		1040	01	ZSCL01	0002374325					00000		SP	0013000913			B	8	2100135440	000001	2100135440 RHIHRLYSIDING	K	3101	C	31.03.2024	15:28:22			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:28:22			00:00:00		C				0.00	IN	IN		5,540.40	0.00	5,540.40	0.00	0.00	0.00
700	2100135315	000001	Z007	1000	5,646.00	0.00	INR		31.03.2024	31.03.2024	2100135441		1040	01	ZSCL01	0002374339					00000		SP	0013000913			B	8	2100135441	000001	2100135441 RHIHRLYSIDING	K	3101	C	31.03.2024	15:29:17			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:29:17			00:00:00		C				0.00	IN	IN		5,646.00	0.00	5,646.00	0.00	0.00	0.00
700	2100135321	000001	Z007	1000	5,398.80	0.00	INR		31.03.2024	31.03.2024	2100135447		1040	01	ZSCL01	0002374657					00000		SP	0013000913			B	8	2100135447	000001	2100135447 RHIHRLYSIDING	K	3101	C	31.03.2024	15:32:02			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:32:02			00:00:00		C				0.00	IN	IN		5,398.80	0.00	5,398.80	0.00	0.00	0.00
700	2100135327	000001	Z007	1000	5,420.40	0.00	INR		31.03.2024	31.03.2024	2100135453		1040	01	ZSCL01	0002375012					00000		SP	0013000913			B	8	2100135453	000001	2100135453 RHIHRLYSIDING	K	3101	C	31.03.2024	15:35:23			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:35:23			00:00:00		C				0.00	IN	IN		5,420.40	0.00	5,420.40	0.00	0.00	0.00
700	2100135354	000001	Z007	1000	5,415.60	0.00	INR		31.03.2024	31.03.2024	2100135480		1040	01	ZSCL01	0002376307					00000		SP	0013000913			B	8	2100135480	000001	2100135480 RHIHRLYSIDING	K	3101	C	31.03.2024	15:44:47			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:44:47			00:00:00		C				0.00	IN	IN		5,415.60	0.00	5,415.60	0.00	0.00	0.00
700	2100135356	000001	Z007	1000	5,442.00	0.00	INR		31.03.2024	31.03.2024	2100135482		1040	01	ZSCL01	0002376682					00000		SP	0013000913			B	8	2100135482	000001	2100135482 RHIHRLYSIDING	K	3101	C	31.03.2024	15:46:42			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:46:42			00:00:00		C				0.00	IN	IN		5,442.00	0.00	5,442.00	0.00	0.00	0.00
700	2100135362	000001	Z007	1000	5,481.60	0.00	INR		31.03.2024	31.03.2024	2100135488		1040	01	ZSCL01	0002377231					00000		SP	0013000913			B	8	2100135488	000001	2100135488 RHIHRLYSIDING	K	3101	C	31.03.2024	15:50:18			00:00:00			00:00:00	SCLADMIN	31.03.2024	15:50:18			00:00:00		C				0.00	IN	IN		5,481.60	0.00	5,481.60	0.00	0.00	0.00
700	2100135408	000001	Z007	1000	5,530.80	0.00	INR		31.03.2024	31.03.2024	2100135534		1040	01	ZSCL01	0002381062					00000		SP	0013000913			B	8	2100135534	000001	2100135534 RHIHRLYSIDING	K	3101	C	31.03.2024	16:11:35			00:00:00			00:00:00	SCLADMIN	31.03.2024	16:11:35			00:00:00		C				0.00	IN	IN		5,530.80	0.00	5,530.80	0.00	0.00	0.00
700	2100135480	000001	Z007	1000	5,398.80	0.00	INR		31.03.2024	31.03.2024	2100135607		1040	01	ZSCL01	0002383481					00000		SP	0013000913			B	8	2100135607	000001	2100135607 RHIHRLYSIDING	K	3101	C	31.03.2024	16:41:58			00:00:00			00:00:00	SCLADMIN	31.03.2024	16:41:58			00:00:00		C				0.00	IN	IN		5,398.80	0.00	5,398.80	0.00	0.00	0.00
700	2100135510	000001	Z007	1000	5,475.60	0.00	INR		31.03.2024	31.03.2024	2100135636		1040	01	ZSCL01	0002384462					00000		SP	0013000913			B	8	2100135636	000001	2100135636 RHIHRLYSIDING	K	3101	C	31.03.2024	16:54:08			00:00:00			00:00:00	SCLADMIN	31.03.2024	16:54:08			00:00:00		C				0.00	IN	IN		5,475.60	0.00	5,475.60	0.00	0.00	0.00
700	2100135513	000001	Z007	1000	5,413.20	0.00	INR		31.03.2024	31.03.2024	2100135639		1040	01	ZSCL01	0002384559					00000		SP	0013000913			B	8	2100135639	000001	2100135639 RHIHRLYSIDING	K	3101	C	31.03.2024	16:55:49			00:00:00			00:00:00	SCLADMIN	31.03.2024	16:55:49			00:00:00		C				0.00	IN	IN		5,413.20	0.00	5,413.20	0.00	0.00	0.00
700	2100135532	000001	Z007	1000	5,376.00	0.00	INR		31.03.2024	31.03.2024	2100135658		1040	01	ZSCL01	0002385482					00000		SP	0013000913			B	8	2100135658	000001	2100135658 RHIHRLYSIDING	K	3101	C	31.03.2024	17:05:19			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:05:19			00:00:00		C				0.00	IN	IN		5,376.00	0.00	5,376.00	0.00	0.00	0.00
700	2100135535	000001	Z007	1000	5,421.60	0.00	INR		31.03.2024	31.03.2024	2100135661		1040	01	ZSCL01	0002385782					00000		SP	0013000913			B	8	2100135661	000001	2100135661 RHIHRLYSIDING	K	3101	C	31.03.2024	17:08:22			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:08:22			00:00:00		C				0.00	IN	IN		5,421.60	0.00	5,421.60	0.00	0.00	0.00
700	2100135543	000001	Z007	1000	5,659.20	0.00	INR		31.03.2024	31.03.2024	2100135669		1040	01	ZSCL01	0002386276					00000		SP	0013000913			B	8	2100135669	000001	2100135669 RHIHRLYSIDING	K	3101	C	31.03.2024	17:15:32			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:15:32			00:00:00		C				0.00	IN	IN		5,659.20	0.00	5,659.20	0.00	0.00	0.00
700	2100135545	000001	Z007	1000	5,486.40	0.00	INR		31.03.2024	31.03.2024	2100135671		1040	01	ZSCL01	0002386350					00000		SP	0013000913			B	8	2100135671	000001	2100135671 RHIHRLYSIDING	K	3101	C	31.03.2024	17:15:42			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:15:42			00:00:00		C				0.00	IN	IN		5,486.40	0.00	5,486.40	0.00	0.00	0.00
700	2100135580	000001	Z007	1000	5,493.60	0.00	INR		31.03.2024	31.03.2024	2100135706		1040	01	ZSCL01	0002387738					00000		SP	0013000913			B	8	2100135706	000001	2100135706 RHIHRLYSIDING	K	3101	C	31.03.2024	17:32:42			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:32:42			00:00:00		C				0.00	IN	IN		5,493.60	0.00	5,493.60	0.00	0.00	0.00
700	2100135584	000001	Z007	1000	5,396.40	0.00	INR		31.03.2024	31.03.2024	2100135710		1040	01	ZSCL01	0002387848					00000		SP	0013000913			B	8	2100135710	000001	2100135710 RHIHRLYSIDING	K	3101	C	31.03.2024	17:34:13			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:34:13			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100135628	000001	Z007	1000	5,424.00	0.00	INR		31.03.2024	31.03.2024	2100135744		1040	01	ZSCL01	0002388641					00000		SP	0013000913			B	8	2100135744	000001	2100135744 RHIHRLYSIDING	K	3101	C	31.03.2024	17:48:02			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:48:02			00:00:00		C				0.00	IN	IN		5,424.00	0.00	5,424.00	0.00	0.00	0.00
700	2100135638	000001	Z007	1000	5,157.60	0.00	INR		31.03.2024	31.03.2024	2100135754		1040	01	ZSCL01	0002388894					00000		SP	0013000913			B	8	2100135754	000001	2100135754 RHIHRLYSIDING	K	3101	C	31.03.2024	17:51:50			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:51:50			00:00:00		C				0.00	IN	IN		5,157.60	0.00	5,157.60	0.00	0.00	0.00
700	2100135644	000001	Z007	1000	5,408.40	0.00	INR		31.03.2024	31.03.2024	2100135760		1040	01	ZSCL01	0002388991					00000		SP	0013000913			B	8	2100135760	000001	2100135760 RHIHRLYSIDING	K	3101	C	31.03.2024	17:53:07			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:53:07			00:00:00		C				0.00	IN	IN		5,408.40	0.00	5,408.40	0.00	0.00	0.00
700	2100135645	000001	Z007	1000	5,509.20	0.00	INR		31.03.2024	31.03.2024	2100135761		1040	01	ZSCL01	0002388999					00000		SP	0013000913			B	8	2100135761	000001	2100135761 RHIHRLYSIDING	K	3101	C	31.03.2024	17:53:55			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:53:55			00:00:00		C				0.00	IN	IN		5,509.20	0.00	5,509.20	0.00	0.00	0.00
700	2100135647	000001	Z007	1000	5,402.40	0.00	INR		31.03.2024	31.03.2024	2100135763		1040	01	ZSCL01	0002389033					00000		SP	0013000913			B	8	2100135763	000001	2100135763 RHIHRLYSIDING	K	3101	C	31.03.2024	17:54:39			00:00:00			00:00:00	SCLADMIN	31.03.2024	17:54:39			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100135656	000001	Z007	1000	5,595.60	0.00	INR		31.03.2024	31.03.2024	2100135772		1040	01	ZSCL01	0002389612					00000		SP	0013000913			B	8	2100135772	000001	2100135772 RHIHRLYSIDING	K	3101	C	31.03.2024	18:02:50			00:00:00			00:00:00	SCLADMIN	31.03.2024	18:02:50			00:00:00		C				0.00	IN	IN		5,595.60	0.00	5,595.60	0.00	0.00	0.00
700	2100135679	000001	Z007	1000	5,422.80	0.00	INR		31.03.2024	31.03.2024	2100135795		1040	01	ZSCL01	0002390522					00000		SP	0013000913			B	8	2100135795	000001	2100135795 RHIHRLYSIDING	K	3101	C	31.03.2024	18:15:32			00:00:00			00:00:00	SCLADMIN	31.03.2024	18:15:32			00:00:00		C				0.00	IN	IN		5,422.80	0.00	5,422.80	0.00	0.00	0.00
700	2100135681	000001	Z007	1000	5,502.00	0.00	INR		31.03.2024	31.03.2024	2100135797		1040	01	ZSCL01	0002390541					00000		SP	0013000913			B	8	2100135797	000001	2100135797 RHIHRLYSIDING	K	3101	C	31.03.2024	18:16:37			00:00:00			00:00:00	SCLADMIN	31.03.2024	18:16:37			00:00:00		C				0.00	IN	IN		5,502.00	0.00	5,502.00	0.00	0.00	0.00
700	2100135695	000001	Z007	1000	5,362.80	0.00	INR		31.03.2024	31.03.2024	2100135811		1040	01	ZSCL01	0002391013					00000		SP	0013000913			B	8	2100135811	000001	2100135811 RHIHRLYSIDING	K	3101	C	31.03.2024	18:22:57			00:00:00			00:00:00	SCLADMIN	31.03.2024	18:22:57			00:00:00		C				0.00	IN	IN		5,362.80	0.00	5,362.80	0.00	0.00	0.00
700	2100135762	000001	Z007	1000	5,452.80	0.00	INR		31.03.2024	31.03.2024	2100135878		1040	01	ZSCL01	0002392698					00000		SP	0013000913			B	8	2100135878	000001	2100135878 RHIHRLYSIDING	K	3101	C	31.03.2024	18:46:32			00:00:00			00:00:00	SCLADMIN	31.03.2024	18:46:32			00:00:00		C				0.00	IN	IN		5,452.80	0.00	5,452.80	0.00	0.00	0.00
700	2100135767	000001	Z007	1000	5,222.40	0.00	INR		31.03.2024	31.03.2024	2100135883		1040	01	ZSCL01	0002392867					00000		SP	0013000913			B	8	2100135883	000001	2100135883 RHIHRLYSIDING	K	3101	C	31.03.2024	18:48:57			00:00:00			00:00:00	SCLADMIN	31.03.2024	18:48:57			00:00:00		C				0.00	IN	IN		5,222.40	0.00	5,222.40	0.00	0.00	0.00
700	2100135793	000001	Z007	1000	5,674.80	0.00	INR		31.03.2024	31.03.2024	2100135909		1040	01	ZSCL01	0002393559					00000		SP	0013000913			B	8	2100135909	000001	2100135909 RHIHRLYSIDING	K	3101	C	31.03.2024	18:59:02			00:00:00			00:00:00	SCLADMIN	31.03.2024	18:59:02			00:00:00		C				0.00	IN	IN		5,674.80	0.00	5,674.80	0.00	0.00	0.00
700	2100135805	000001	Z007	1000	5,600.40	0.00	INR		31.03.2024	31.03.2024	2100135921		1040	01	ZSCL01	0002394479					00000		SP	0013000913			B	8	2100135921	000001	2100135921 RHIHRLYSIDING	K	3101	C	31.03.2024	19:06:47			00:00:00			00:00:00	SCLADMIN	31.03.2024	19:06:47			00:00:00		C				0.00	IN	IN		5,600.40	0.00	5,600.40	0.00	0.00	0.00
700	2100135830	000001	Z007	1000	5,398.80	0.00	INR		31.03.2024	31.03.2024	2100135946		1040	01	ZSCL01	0002396219					00000		SP	0013000913			B	8	2100135946	000001	2100135946 RHIHRLYSIDING	K	3101	C	31.03.2024	19:18:27			00:00:00			00:00:00	SCLADMIN	31.03.2024	19:18:27			00:00:00		C				0.00	IN	IN		5,398.80	0.00	5,398.80	0.00	0.00	0.00
700	2100135834	000001	Z007	1000	5,660.40	0.00	INR		31.03.2024	31.03.2024	2100135950		1040	01	ZSCL01	0002396426					00000		SP	0013000913			B	8	2100135950	000001	2100135950 RHIHRLYSIDING	K	3101	C	31.03.2024	19:19:59			00:00:00			00:00:00	SCLADMIN	31.03.2024	19:19:59			00:00:00		C				0.00	IN	IN		5,660.40	0.00	5,660.40	0.00	0.00	0.00
700	2100135837	000001	Z007	1000	5,317.20	0.00	INR		31.03.2024	31.03.2024	2100135953		1040	01	ZSCL01	0002396757					00000		SP	0013000913			B	8	2100135953	000001	2100135953 RHIHRLYSIDING	K	3101	C	31.03.2024	19:22:30			00:00:00			00:00:00	SCLADMIN	31.03.2024	19:22:30			00:00:00		C				0.00	IN	IN		5,317.20	0.00	5,317.20	0.00	0.00	0.00
700	2100135846	000001	Z007	1000	5,464.80	0.00	INR		31.03.2024	31.03.2024	2100135962		1040	01	ZSCL01	0002397215					00000		SP	0013000913			B	8	2100135962	000001	2100135962 RHIHRLYSIDING	K	3101	C	31.03.2024	19:26:57			00:00:00			00:00:00	SCLADMIN	31.03.2024	19:26:57			00:00:00		C				0.00	IN	IN		5,464.80	0.00	5,464.80	0.00	0.00	0.00
700	2100135854	000001	Z007	1000	5,338.80	0.00	INR		31.03.2024	31.03.2024	2100135970		1040	01	ZSCL01	0002397496					00000		SP	0013000913			B	8	2100135970	000001	2100135970 RHIHRLYSIDING	K	3101	C	31.03.2024	19:29:52			00:00:00			00:00:00	SCLADMIN	31.03.2024	19:29:52			00:00:00		C				0.00	IN	IN		5,338.80	0.00	5,338.80	0.00	0.00	0.00
700	2100135869	000001	Z007	1000	5,362.80	0.00	INR		31.03.2024	31.03.2024	2100135995		1040	01	ZSCL01	0002398087					00000		SP	0013000913			B	8	2100135995	000001	2100135995 RHIHRLYSIDING	K	3101	C	31.03.2024	19:36:29			00:00:00			00:00:00	SCLADMIN	31.03.2024	19:36:29			00:00:00		C				0.00	IN	IN		5,362.80	0.00	5,362.80	0.00	0.00	0.00
700	2100135889	000001	Z007	1000	5,335.20	0.00	INR		31.03.2024	31.03.2024	2100136015		1040	01	ZSCL01	0002398564					00000		SP	0013000913			B	8	2100136015	000001	2100136015 RHIHRLYSIDING	K	3101	C	31.03.2024	19:45:08			00:00:00			00:00:00	SCLADMIN	31.03.2024	19:45:08			00:00:00		C				0.00	IN	IN		5,335.20	0.00	5,335.20	0.00	0.00	0.00
700	2100135916	000001	Z007	1000	5,690.40	0.00	INR		31.03.2024	31.03.2024	2100136042		1040	01	ZSCL01	0002399037					00000		SP	0013000913			B	8	2100136042	000001	2100136042 RHIHRLYSIDING	K	3101	C	31.03.2024	19:53:30			00:00:00			00:00:00	SCLADMIN	31.03.2024	19:53:30			00:00:00		C				0.00	IN	IN		5,690.40	0.00	5,690.40	0.00	0.00	0.00
