17.09.2026              Dynamic List Display                                                                        1


	VBELN	ERNAM	ERDAT	VSTEL	LFART	INCO1	ROUTE	LIFSK	KUNNR	WADAT_IST	WERKS	SDABW	WBSTK	ZZVBELN

	9004942434	SH00116	09.08.2026	8246	ZNP	EXP	E83638		0020373649	09.08.2026		SP05	C
	9004942435	SH01589	09.08.2026	6120	ZNP	FTB	D49130		0020269549	09.08.2026		SP01	C
	9004942436	SH00910	09.08.2026	4560	ZNP	FTP	E16866		0020376979	09.08.2026		SP02	C
	9004942437	SH00714	09.08.2026	4494	ZNP	FTP	E14880		0020075400	09.08.2026		SP01	C
	9004942438	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942439	SH01088	09.08.2026	6794	ZNP	FTB	E00427		0020255997	09.08.2026		SP01	C
	9004942440	SCLADMIN	09.08.2026	1070	ZNL	EXP	P24975		P5579	09.08.2026	5579	VT02	C
	9004942441	SCLADMIN	09.08.2026	1070	ZNL	EXP	P24979		P1073	10.08.2026	1073	VT02	C
	9004942442	SH01456	09.08.2026	6110	ZNP	FTP	E09905		0020320298	09.08.2026		SP01	C
	9004942443	SH00116	09.08.2026	8246	ZNP	EXP	E83638		0020373649	09.08.2026		SP05	C
	9004942444	S022728	09.08.2026	1304	ZNP	FTB	R24293		0040057556				A
	9004942445	SH00141	09.08.2026	8221	ZNP	EXP	E83799		0020281276	09.08.2026		SP02	C
	9004942446	SH01296	09.08.2026	6840	ZNP	FTP	E35348		0011018596	09.08.2026		SP08	C
	9004942447	S022728	09.08.2026	1304	ZNP	FTB	Q14682		0040096535				A
	9004942448	S022728	09.08.2026	1304	ZNP	FTB	Q14243		0011112543				A
	9004942449	SH01589	09.08.2026	6120	ZNP	FTB	D37555		0020319965	09.08.2026		SP01	C
	9004942450	SH01034	09.08.2026	6582	ZNP	FTP	D31462		0020372846	09.08.2026		SP01	C
	9004942451	SH01813	09.08.2026	3895	ZNP	FTP	E62069		0011018411	09.08.2026		SP01	C
	9004942452	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942453	SH01445	09.08.2026	6736	ZNP	EXP	E42693		0011105406	09.08.2026		SP01	C
	9004942454	SH01287	09.08.2026	6837	ZNP	FTP	E35296		0020317271	09.08.2026		SP03	C
	9004942455	SH01290	09.08.2026	6846	ZNP	FTP	E35470		0011085287	09.08.2026		SP03	C
	9004942456	SH01297	09.08.2026	6844	ZNP	FTP	E35419		0020376733	09.08.2026		SP03	C
	9004942457	SH00634	09.08.2026	4423	ZNP	FTP	E23210		0020044891	09.08.2026		SP01	C
	9004942458	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942459	SH00355	09.08.2026	6826	ZNP	FTP	E40154		0011015982	09.08.2026		SP01	C
	9004942460	SH01589	09.08.2026	6120	ZNP	FTB	D49122		0020319962	09.08.2026		SP01	C
	9004942461	SH00849	09.08.2026	4439	ZNP	FTP	E50642		0040065342	09.08.2026		SP01	C
	9004942462	SCLADMIN	09.08.2026	2108	ZRMC	FTB	RT0001		0011087116	09.08.2026			C
	9004942463	SH00141	09.08.2026	8221	ZNP	EXP	E83799		0020328392	09.08.2026		SP02	C
	9004942464	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942465	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942466	SH01088	09.08.2026	6794	ZNP	FTB	E00312		0020370113	09.08.2026		SP01	C
	9004942467	SH00543	09.08.2026	4907	ZNP	EXP	E37980		0020152431	09.08.2026		SP01	C
	9004942468	SCLADMIN	09.08.2026	1070	ZNL	EXP	P24979		P1073	10.08.2026	1073	VT02	C
	9004942469	SCLADMIN	09.08.2026	1070	ZNL	EXP	P24979		P1073	10.08.2026	1073	VT06	C
	9004942470	SH00714	09.08.2026	4494	ZNP	FTP	E14880		0020323687	09.08.2026		SP01	C
	9004942471	SH01296	09.08.2026	6840	ZNP	FTP	E35348		0011018596	09.08.2026		SP08	C
	9004942472	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942473	SH01403	09.08.2026	6069	ZNP	FTP	E09826		0020299315	09.08.2026		SP01	C
	9004942474	S013608	09.08.2026	1042	ZNP	FTB	Q23847		0020311774	10.08.2026			C
	9004942475	SH01733	09.08.2026	8172	ZNP	FTP	E12027		0020360759	09.08.2026		SP01	C
	9004942476	S013608	09.08.2026	1042	ZNP	FTB	Q23847		0020311774	10.08.2026			C
	9004942477	SH00141	09.08.2026	8219	ZNP	EXP	E83766		0020170253	09.08.2026		SP02	C
	9004942478	SH00942	09.08.2026	5060	ZNP	FTB	E16001		0020340191	09.08.2026		SP03	C
	9004942479	S018209	09.08.2026	1070	ZNL	EXP	Q12512		P6849	10.08.2026	6849		C
	9004942480	SCLADMIN	09.08.2026	2116	ZRMC	FTB	RT0001		0020343906	09.08.2026			C
	9004942481	S018209	09.08.2026	1070	ZNL	EXP	Q12512		P6849	09.08.2026	6849		C
	9004942482	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942483	SH01744	09.08.2026	3738	ZNP	FTP	E43596		0040102044	09.08.2026		SP01	C
	9004942484	SH00630	09.08.2026	4410	ZNP	FTP	E53340		0011047401	09.08.2026		SP01	C
	9004942485	SH00515	09.08.2026	5357	ZNP	FTB	E38889		0020348917	09.08.2026		SP05	C
	9004942486	SH00141	09.08.2026	8219	ZNP	EXP	E83766		0020151846	09.08.2026		SP02	C
	9004942487	SH01813	09.08.2026	3895	ZNP	FTP	E62069		0011018411	09.08.2026		SP01	C
	9004942488	SH01297	09.08.2026	6844	ZNP	FTP	E35419		0020376733	09.08.2026		SP03	C
	9004942489	SH01287	09.08.2026	6837	ZNP	FTP	E35296		0020317271	09.08.2026		SP03	C
	9004942490	SH01290	09.08.2026	6846	ZNP	FTP	E35468		0011053923	09.08.2026		SP03	C
	9004942491	S018382	09.08.2026	1003	ZNL	FTB	Q06082		P6812	09.08.2026	6812		C
	9004942492	SH00910	09.08.2026	4560	ZNP	FTP	E16866		0020376979	09.08.2026		SP02	C
	9004942493	SCLADMIN	09.08.2026	2114	ZRMC	FTB	RT0001		0020314787	09.08.2026			C
	9004942494	SH00141	09.08.2026	8219	ZNP	EXP	E83766		0020151846	09.08.2026		SP02	C
	9004942495	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942496	SH00116	09.08.2026	8248	ZNP	EXP	E83651		0040096707	09.08.2026		SP05	C
	9004942497	SH00849	09.08.2026	4441	ZNP	FTP	E50664		0011030138	09.08.2026		SP01	C
	9004942498	SH01095	09.08.2026	6793	ZNP	FTP	E00221		0020292996	09.08.2026		SP01	C
	9004942499	SH01744	09.08.2026	3738	ZNP	FTP	E43596		0040102044	09.08.2026		SP01	C
	9004942500	S014445	09.08.2026	1006	ZNP	FTB	P06844		0020258880	09.08.2026			C
	9004942501	SH00942	09.08.2026	5060	ZNP	FTB	E15995		0020315618	09.08.2026		SP03	C
	9004942502	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942503	S014445	09.08.2026	1006	ZNP	FTB	P06844		0020373940	09.08.2026			C
	9004942504	SH00714	09.08.2026	4494	ZNP	FTP	E14880		0020075400	09.08.2026		SP01	C
	9004942505	SH00139	09.08.2026	5177	ZNP	EXP	E25790		0011050187	09.08.2026		SP05	C
	9004942506	SH01088	09.08.2026	6794	ZNP	FTB	E00427		0020255997	09.08.2026		SP01	C
	9004942507	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942508	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942509	SH00141	09.08.2026	4161	ZNP	EXP	E26235		0020157141	09.08.2026		SP02	C
	9004942510	SH01627	09.08.2026	4385	ZNP	FTP	E15100		0011033578	09.08.2026		SP07	C
	9004942511	SH01728	09.08.2026	8013	ZLF	EXP	E40852		0011116528	09.08.2026		SP05	C
	9004942512	SH01296	09.08.2026	6840	ZNP	FTP	E35348		0011018596	09.08.2026		SP03	C
	9004942513	SH01293	09.08.2026	6839	ZNP	FTP	E35337		0011114643	09.08.2026		SP03	C
	9004942514	SH00116	09.08.2026	8248	ZNP	EXP	E83651		0040096707	09.08.2026		SP05	C
	9004942515	SH01739	09.08.2026	3973	ZNP	FTP	E74838		0020303818	09.08.2026		SP01	C
	9004942516	SH01095	09.08.2026	6793	ZNP	FTP	E00279		0020081974	09.08.2026		SP01	C
	9004942517	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942518	S018209	09.08.2026	1070	ZNL	EXP	P22055		P4488	09.08.2026	4488		C
	9004942519	SH01297	09.08.2026	6844	ZNP	FTP	E35419		0020376733	09.08.2026		SP03	C
	9004942520	S018209	09.08.2026	1070	ZNL	EXP	P22055		P4488	09.08.2026	4488		C
	9004942521	SH01744	09.08.2026	3738	ZNP	FTP	E43596		0040102044	09.08.2026		SP01	C
	9004942522	SH01290	09.08.2026	6846	ZNP	FTP	E35468		0011053923	09.08.2026		SP03	C
	9004942523	SH01095	09.08.2026	6793	ZNP	FTP	E00279		0020081974	09.08.2026		SP01	C
	9004942524	SH01624	09.08.2026	8093	ZNP	FTP	E43403		0020377174	09.08.2026		SP01	C
	9004942525	SH00116	09.08.2026	8248	ZNP	EXP	E83651		0020203905	09.08.2026		SP05	C
	9004942526	SH00355	09.08.2026	6827	ZNP	FTP	E40157		0020329554	09.08.2026		SP01	C
	9004942527	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942528	SCLADMIN	09.08.2026	1040	ZNL	EXP	P24974		P5578	09.08.2026	5578	VT02	C
	9004942529	SH01744	09.08.2026	3738	ZNP	FTP	E43596		0040102044	09.08.2026		SP01	C
	9004942530	SH01064	09.08.2026	4365	ZNP	FTP	E23249		0020373948	09.08.2026		SP01	C
	9004942531	S004614	09.08.2026	1073	ZNP	FTB	Q21573		0020243871	10.08.2026			C
	9004942532	SH01798	09.08.2026	6751	ZNP	FTP	E09960		0011008003	09.08.2026		SP01	C
	9004942533	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942534	SH00942	09.08.2026	5060	ZNP	FTB	E15995		0020315618	09.08.2026		SP03	C
	9004942535	SH01627	09.08.2026	4385	ZNP	FTP	E15100		0011032461	09.08.2026		SP07	C
	9004942536	S018137	09.08.2026	1010	ZNP	FTB	Q16320		0020375166				A
	9004942537	SH00849	09.08.2026	6658	ZNP	FTP	E55233		0020248042	09.08.2026		SP01	C
	9004942538	S018137	09.08.2026	1010	ZNP	FTB	Q16320		0020375166				A
	9004942539	SH00117	09.08.2026	5271	ZNP	EXP	E25670		0011036405	09.08.2026		SP05	C
	9004942540	SH01624	09.08.2026	8093	ZNP	FTP	E43403		0020377174	09.08.2026		SP01	C
	9004942541	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942542	S004614	09.08.2026	1073	ZNP	FTB	Q21682		0020353124	10.08.2026			C
	9004942543	SH00139	09.08.2026	5177	ZNP	EXP	E25791		0020135321	09.08.2026		SP05	C
	9004942544	SH00942	09.08.2026	5060	ZNP	FTB	E16001		0020370068	09.08.2026		SP03	C
	9004942545	SH00488	09.08.2026	6789	ZNP	FTB	D41611		0020344105	09.08.2026		SP01	C
	9004942546	S013488	09.08.2026	7683	ZLF	FTB	E36884		0020377197	09.08.2026		SP09	C
	9004942547	S004614	09.08.2026	1073	ZNP	FTB	Q21682		0020353124	10.08.2026			C
	9004942548	SH00714	09.08.2026	4494	ZNP	FTP	E14880		0020323687	09.08.2026		SP01	C
	9004942549	S011337	09.08.2026	1002	ZNL	FTB	P96619		P6936	09.08.2026	6936		C
	9004942550	SH00634	09.08.2026	4423	ZNP	FTP	E23210		0020044891	09.08.2026		SP01	C
	9004942551	SH01835	09.08.2026	8238	ZNP	FTB	E79577		0040085978	09.08.2026		SP01	C
	9004942552	SH01296	09.08.2026	6840	ZNP	FTP	E35352		0020020173	09.08.2026		SP03	C
	9004942553	SH01798	09.08.2026	6751	ZNP	FTP	E09960		0011008003	09.08.2026		SP01	C
	9004942554	SH01744	09.08.2026	3738	ZNP	FTP	E43596		0040102044	09.08.2026		SP01	C
	9004942555	SH01283	09.08.2026	4484	ZNP	FTP	E15342		0011038153	09.08.2026		SP07	C
	9004942556	S010776	09.08.2026	1009	ZLF	FTB	Q10291		0020174635	09.08.2026			C
	9004942557	SH01577	09.08.2026	6724	ZNP	FTB	D33505		0020327783	09.08.2026		SP01	C
	9004942558	SH00543	09.08.2026	4907	ZNP	EXP	E37980		0020205548	09.08.2026		SP01	C
	9004942559	SH01291	09.08.2026	8217	ZNP	FTP	E74924		0011018434	09.08.2026		SP08	C
	9004942560	S004614	09.08.2026	1073	ZNP	FTB	Q21682		0040024844	10.08.2026			C
	9004942561	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942562	SCLADMIN	09.08.2026	1070	ZNL	EXP	P24975		P5579	10.08.2026	5579	VT02	C
	9004942563	S017628	09.08.2026	1045	ZNL	FTB	P93554		P6813		6813		A
	9004942564	S013608	09.08.2026	1042	ZNP	FTB	Q23850		0020264829	09.08.2026			C
	9004942565	SH01739	09.08.2026	3973	ZNP	FTP	E74838		0020323233	09.08.2026		SP01	C
	9004942566	SH01088	09.08.2026	6794	ZNP	FTB	E00445		0020370316	09.08.2026		SP01	C
	9004942567	SH01813	09.08.2026	3895	ZNP	FTP	E62069		0011018411	09.08.2026		SP01	C
	9004942568	SH00139	09.08.2026	5177	ZNP	EXP	E25791		0020135321	09.08.2026		SP05	C
	9004942569	SH01577	09.08.2026	6724	ZNP	FTB	D33505		0020362942	09.08.2026		SP01	C
	9004942570	SH01297	09.08.2026	6844	ZNP	FTP	E35407		0011017293	09.08.2026		SP03	C
	9004942571	S011337	09.08.2026	1003	ZLF	FTB	Q07693		0020311500	09.08.2026			C
	9004942572	SH00543	09.08.2026	4907	ZNP	EXP	E37980		0020205548	09.08.2026		SP01	C
	9004942573	S018209	09.08.2026	1070	ZNL	EXP	Q06069		P8122	09.08.2026	8122		C
	9004942574	S023364	09.08.2026	1071	ZNP	FTB	Q38152		0020213859	09.08.2026			C
	9004942575	S018209	09.08.2026	1070	ZNL	EXP	Q06069		P8122	09.08.2026	8122		C
	9004942576	SH01577	09.08.2026	6724	ZNP	FTB	D33508		0020360559	09.08.2026		SP01	C
	9004942577	SH01291	09.08.2026	8217	ZNP	FTP	E74924		0011018434	09.08.2026		SP08	C
	9004942578	SH01839	09.08.2026	8264	ZNP	FTP	E84303		0020249038	09.08.2026		SP01	C
	9004942579	SH01744	09.08.2026	3738	ZNP	FTP	E43596		0040102044	09.08.2026		SP01	C
	9004942580	SH01798	09.08.2026	6751	ZNP	FTP	E09960		0011008003	09.08.2026		SP01	C
	9004942581	SH00488	09.08.2026	6789	ZNP	FTB	D41611		0020344105	09.08.2026		SP03	C
	9004942582	S016278	09.08.2026	1040	ZNP	FTB	Q38574		0020069036	10.08.2026			C
	9004942583	SH01577	09.08.2026	6724	ZNP	FTB	D33505		0020362942	09.08.2026		SP01	C
	9004942584	SH01685	09.08.2026	6987	ZLF	EXP	E40835		0020226635	09.08.2026		SP01	C
	9004942585	SH01291	09.08.2026	8217	ZNP	FTP	E74924		0011018434	09.08.2026		SP08	C
	9004942586	SH01445	09.08.2026	6736	ZNP	FTP	E09936		0011016000	09.08.2026		SP01	C
	9004942587	SH01577	09.08.2026	6724	ZNP	FTB	D33505		0020362942	09.08.2026		SP01	C
	9004942588	SCLADMIN	09.08.2026	2108	ZRMC	FTB	RT0001		0011087116	09.08.2026			C
	9004942589	SH00355	09.08.2026	6826	ZNP	FTP	E40154		0011015982	09.08.2026		SP01	C
	9004942590	SCLADMIN	09.08.2026	2104	ZRMC	FTB	RT0001		0020340904	09.08.2026			C
	9004942591	S017628	09.08.2026	1045	ZNP	FTB	Q32549		0020364503	09.08.2026			C
	9004942592	S017628	09.08.2026	1045	ZNP	FTB	Q32549		0020364503	09.08.2026			C
	9004942593	SH01577	09.08.2026	6724	ZNP	FTB	D33499		0020270478	09.08.2026		SP01	C
	9004942594	SH01798	09.08.2026	6751	ZNP	FTP	E09960		0011008003	09.08.2026		SP01	C
	9004942595	S014445	09.08.2026	1006	ZNP	FTB	P06859		0020360369	09.08.2026			C
	9004942596	SH01297	09.08.2026	6844	ZNP	FTP	E35407		0011017293	09.08.2026		SP03	C
	9004942597	SH01291	09.08.2026	8217	ZNP	FTP	E74924		0011018434	09.08.2026		SP08	C
	9004942598	SH01445	09.08.2026	6736	ZNP	FTP	E09939		0020195147	09.08.2026		SP01	C
	9004942599	S004614	09.08.2026	1073	ZNL	FTB	P37327		P5688	10.08.2026	5688		C
	9004942600	S012867	09.08.2026	5309	ZNL	FTB	S47135		P4053	09.08.2026	4053	SP02	C
	9004942601	S004614	09.08.2026	1073	ZNL	FTB	P37327		P5688		5688		A
	9004942602	S004614	09.08.2026	1073	ZNL	FTB	P37327		P5688	10.08.2026	5688		C
	9004942603	S004614	09.08.2026	1073	ZNL	FTB	P37327		P5688	09.08.2026	5688		C
	9004942604	SCLADMIN	09.08.2026	2120	ZRMC	FTB	RT0001		0020303214	09.08.2026			C
	9004942605	SH00488	09.08.2026	6789	ZNP	FTB	D41634		0020015321	09.08.2026		SP01	C
	9004942606	SH01290	09.08.2026	6846	ZNP	FTP	E35468		0020369223	09.08.2026		SP03	C
	9004942607	SH00942	09.08.2026	5060	ZNP	FTB	E16003		0020067222	09.08.2026		SP03	C
	9004942608	S017789	09.08.2026	1004	ZNL	FTB	Q05257		P8132		8132
	9004942609	SH01798	09.08.2026	6751	ZNP	FTP	E09960		0011008003	09.08.2026		SP01	C
	9004942610	SCLADMIN	09.08.2026	2114	ZRMC	FTB	RT0001		0020314787	09.08.2026			C
	9004942611	S015388	09.08.2026	7723	ZLF	FTB	E35550		0020355634	09.08.2026		SP09	C
	9004942612	S015388	09.08.2026	7723	ZLF	FTB	E35550		0020355634	09.08.2026		SP09	C
	9004942613	SH01291	09.08.2026	8217	ZNP	FTP	E74924		0011018434	09.08.2026		SP03	C
	9004942614	SH01088	09.08.2026	6794	ZNP	FTB	E00431		0020199400	09.08.2026		SP01	C
	9004942615	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942616	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942617	SH00431	09.08.2026	4780	ZNP	FTP	S16484		0020373196	09.08.2026		SP01	C
	9004942618	SH00488	09.08.2026	6789	ZNP	FTB	D41611		0020340808	09.08.2026		SP01	C
	9004942619	S020714	09.08.2026	1005	ZNP	FTB	Q25497		0011018596	10.08.2026			C
	9004942620	SH01647	09.08.2026	4506	ZNP	FTP	E15045		0020125097	09.08.2026		SP01	C
	9004942621	S011584	09.08.2026	1003	ZLF	FTB	P20536		0020357274	09.08.2026			C
	9004942622	S011584	09.08.2026	1003	ZLF	FTB	P20536		0020357274	09.08.2026			C
	9004942623	S020714	09.08.2026	1005	ZNP	FTB	Q25497		0011018596	10.08.2026			C
	9004942624	S011584	09.08.2026	1003	ZLF	FTB	P19048		0020257244	10.08.2026			C
	9004942625	S011584	09.08.2026	1003	ZLF	FTB	P19048		0020257244
	9004942626	S011584	09.08.2026	1003	ZLF	FTB	P19048		0020257244	09.08.2026			C
	9004942627	S011584	09.08.2026	1003	ZLF	FTB	P19048		0020257244	09.08.2026			C
	9004942628	S011584	09.08.2026	1003	ZLF	FTB	P19048		0020257244	09.08.2026			C
	9004942629	SH01835	09.08.2026	8238	ZNP	FTB	E79584		0020354088	09.08.2026		SP01	C
	9004942630	S011584	09.08.2026	1003	ZLF	FTB	P19048		0020257244	09.08.2026			C
	9004942631	S011584	09.08.2026	1003	ZLF	FTB	P19048		0020257244	09.08.2026			C
	9004942632	S018209	09.08.2026	1070	ZNL	EXP	P77115		P6735	09.08.2026	6735		C
	9004942633	S018209	09.08.2026	1070	ZNL	EXP	P77115		P6735	09.08.2026	6735		C
	9004942634	S011584	09.08.2026	1003	ZLF	FTB	P19442		0020376989	09.08.2026			C
	9004942635	S011584	09.08.2026	1003	ZNP	FTB	P19150		0011008172	09.08.2026			C
	9004942636	S011584	09.08.2026	1003	ZNP	FTB	P19150		0011008172	09.08.2026			C
	9004942637	S011584	09.08.2026	1003	ZLF	FTB	P19672		0020351303	09.08.2026			C
	9004942638	SH01291	09.08.2026	8217	ZNP	FTP	E74924		0011018434	09.08.2026		SP03	C
	9004942639	S011584	09.08.2026	1003	ZLF	FTB	P99736		0020374356	10.08.2026			C
	9004942640	S011584	09.08.2026	1003	ZLF	FTB	P19169		0020359834
	9004942641	S018382	09.08.2026	1014	ZNP	FTB	Q01566		0020360111	09.08.2026			C
	9004942642	SH00431	09.08.2026	4780	ZNP	FTP	S16484		0020373196	09.08.2026		SP01	C
	9004942643	S020714	09.08.2026	1005	ZNP	FTB	Q09308		0020319650	10.08.2026			C
	9004942644	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942645	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942646	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942647	SH01583	09.08.2026	3772	ZNP	FTP	E64919		0020126471	09.08.2026		SP01	C
	9004942648	S020714	09.08.2026	1005	ZNP	FTB	Q09449		0020057684	10.08.2026			C
	9004942649	S020714	09.08.2026	1005	ZNP	FTB	Q09294		0020325179	10.08.2026			C
	9004942650	S018209	09.08.2026	1070	ZNL	EXP	P21952		P4407		4407		A
	9004942651	S018209	09.08.2026	1070	ZNL	EXP	P21952		P4407		4407		A
	9004942652	S020714	09.08.2026	1005	ZNP	FTB	Q09294		0020303167	10.08.2026			C
	9004942653	S020714	09.08.2026	1005	ZNP	FTB	Q09152		0020051966	10.08.2026			C
	9004942654	SH00431	09.08.2026	4780	ZNP	FTP	D47744		0020373195	09.08.2026		SP01	C
	9004942655	SH01296	09.08.2026	6840	ZNP	FTP	E35352		0011017501	09.08.2026		SP03	C
	9004942656	SH01607	09.08.2026	8025	ZNP	FTP	E42364		0011079692	09.08.2026		SP01	C
	9004942657	SH01813	09.08.2026	3894	ZNP	FTP	E79452		0020233167	09.08.2026		SP01	C
	9004942658	SH00488	09.08.2026	6789	ZNP	FTB	D41618		0020367555	09.08.2026		SP03	C
	9004942659	S020714	09.08.2026	1005	ZNP	FTB	Q09152		0020051966	10.08.2026			C
	9004942660	SH01291	09.08.2026	8217	ZNP	FTP	E74924		0011018434	09.08.2026		SP03	C
	9004942661	SCLADMIN	09.08.2026	1070	ZNL	EXP	P24975		P5579	10.08.2026	5579	VT02	C
	9004942662	SH00431	09.08.2026	4780	ZNP	FTP	D47744		0020373195	09.08.2026		SP01	C
	9004942663	SH01577	09.08.2026	6724	ZNP	FTB	D33506		0020285736	09.08.2026		SP01	C
	9004942664	SH01607	09.08.2026	8025	ZNP	FTP	E42364		0011051419	09.08.2026		SP01	C
	9004942665	SH01088	09.08.2026	6794	ZNP	FTB	E00427		0020168135	09.08.2026		SP01	C
	9004942666	SH01648	09.08.2026	4465	ZNP	FTP	E14702		0020334318	09.08.2026		SP01	C
	9004942667	SH00355	09.08.2026	6825	ZNP	FTP	E40133		0011016802	09.08.2026		SP01	C
	9004942668	SH01291	09.08.2026	8217	ZNP	FTP	E74924		0011018434	09.08.2026		SP03	C
	9004942669	SH00488	09.08.2026	6789	ZNP	FTB	D41625		0020206061	09.08.2026		SP01	C
	9004942670	SH00542	09.08.2026	6172	ZNP	EXP	E39656		0011081702	09.08.2026		SP01	C
	9004942671	SH01835	09.08.2026	8238	ZNP	FTB	E79578		0020215630	09.08.2026		SP01	C
	9004942672	S018209	09.08.2026	1070	ZNL	EXP	P22047		P4484	09.08.2026	4484		C
	9004942673	S018209	09.08.2026	1070	ZNL	EXP	P22047		P4484	09.08.2026	4484		C
	9004942674	S011584	09.08.2026	7676	ZLF	FTB	S94740		0020077081	09.08.2026		SP09	C
	9004942675	S018209	09.08.2026	1070	ZNL	EXP	P21946		P4404	09.08.2026	4404		C
	9004942676	SH00488	09.08.2026	6789	ZNP	FTB	D41601		0020109532	09.08.2026		SP01	C
	9004942677	S004614	09.08.2026	1073	ZNL	FTB	P22020		P4470	10.08.2026	4470		C
	9004942678	S011584	09.08.2026	1003	ZLF	FTB	P20536		0020196614	09.08.2026			C
	9004942679	S011584	09.08.2026	1003	ZLF	FTB	P20346		0020308461	10.08.2026			C
	9004942680	S011584	09.08.2026	1003	ZLF	FTB	Q00247		0020344364	09.08.2026			C
	9004942681	S011584	09.08.2026	1003	ZLF	FTB	Q00247		0020344364	10.08.2026			C
	9004942682	S011584	09.08.2026	1003	ZLF	FTB	P19477		0020075594	09.08.2026			C
	9004942683	S018209	09.08.2026	1070	ZNL	EXP	P22066		P4494	09.08.2026	4494		C
	9004942684	S018209	09.08.2026	1070	ZNL	EXP	P22066		P4494	09.08.2026	4494		C
	9004942685	SH01291	09.08.2026	6835	ZNP	FTP	E35271		0020357783	09.08.2026		SP08	C
	9004942686	S017747	09.08.2026	1046	ZLF	FTB	R30186		0020374877
	9004942687	S017747	09.08.2026	1046	ZLF	FTB	R30186		0020374877
	9004942688	S018965	09.08.2026	1002	ZNL	EXP	P25004		P1012	09.08.2026	1012	RLOP	C
	9004942689	SH01580	09.08.2026	4994	ZNP	FTB	E11412		0011096743	09.08.2026		SP01	C
	9004942690	SH00942	09.08.2026	5060	ZNP	FTB	E15998		0020339729	09.08.2026		SP03	C
	9004942691	SH01367	09.08.2026	6823	ZNP	FTB	E49367		0020353250	09.08.2026		SP01	C
	9004942692	S018209	09.08.2026	1070	ZNL	EXP	P22023		P4472	09.08.2026	4472		C
	9004942693	SCLADMIN	09.08.2026	2104	ZRMC	FTB	RT0001		0020340904	09.08.2026			C
	9004942694	SCLADMIN	09.08.2026	1000	ZNL	FOR	P39476		P1000	09.08.2026	1000		C
	9004942695	SH00736	09.08.2026	4470	ZNP	FTP	E15365		0040044289	09.08.2026		SP07	C
	9004942696	SH01047	09.08.2026	6828	ZNP	FTB	E10118		0020358199	09.08.2026		SP04	C
	9004942697	SH00488	09.08.2026	6789	ZNP	FTB	D41601		0020275304	09.08.2026		SP01	C
	9004942698	SH00355	09.08.2026	6826	ZNP	FTP	E40154		0011017734	09.08.2026		SP01	C
	9004942699	S011584	09.08.2026	1014	ZLF	FTB	Q04428		0020042102	10.08.2026			C
	9004942700	SH00942	09.08.2026	5060	ZNP	FTB	E15998		0020062959	09.08.2026		SP03	C
	9004942701	S011584	09.08.2026	1014	ZLF	FTB	Q04680		0020167596	11.08.2026			C
	9004942702	S011584	09.08.2026	1014	ZLF	FTB	Q04207		0020296472				A
	9004942703	S011584	09.08.2026	1014	ZLF	FTB	Q03713		0020196614	10.08.2026			C
	9004942704	S013608	09.08.2026	1042	ZNP	FTB	Q24013		0040076792	09.08.2026			C
	9004942705	S013608	09.08.2026	1042	ZNP	FTB	Q24328		0020312961	09.08.2026			C
	9004942706	SH01292	09.08.2026	8004	ZNP	FTP	E35506		0020352753	09.08.2026		SP08	C
	9004942707	S014445	09.08.2026	1006	ZNP	FTB	P99271		0020370395	09.08.2026			C
